ip_address,country,region,isp,is_vpn,is_tor,reputation_score,first_seen,last_seen
119.222.39.22,Country_48,Region_3,ISP_88,False,False,0.7683009011136933,2025-01-19,2025-09-23
154.93.130.54,Country_9,Region_1,ISP_26,False,False,0.4683943468184209,2025-08-16,2025-09-23
15.230.234.227,Country_21,Region_7,ISP_53,False,False,0.9194624709398044,2025-03-04,2025-09-23
118.149.205.67,Country_15,Region_7,ISP_93,False,False,0.74064067455365,2025-08-04,2025-09-23
174.152.53.48,Country_10,Region_13,ISP_30,False,False,0.9267167954668591,2025-02-10,2025-09-23
20.33.149.185,Country_14,Region_19,ISP_16,False,False,0.8121122102577372,2025-08-08,2025-09-23
57.250.117.71,Country_7,Region_7,ISP_60,False,False,0.8707272285367198,2025-06-13,2025-09-23
112.177.52.211,Country_46,Region_19,ISP_2,True,False,0.954456761698821,2025-05-21,2025-09-23
218.95.210.140,Country_6,Region_1,ISP_69,False,False,0.7539414129090869,2024-12-19,2025-09-23
142.78.25.34,Country_46,Region_19,ISP_68,False,False,0.8294814179600609,2025-08-15,2025-09-23
37.106.232.37,Country_31,Region_7,ISP_20,False,False,0.7694107482464592,2025-07-19,2025-09-23
58.21.33.26,Country_24,Region_16,ISP_95,False,False,0.8524870695886632,2024-12-03,2025-09-23
160.124.163.232,Country_7,Region_1,ISP_31,False,False,0.8982740727743551,2025-09-21,2025-09-23
25.78.253.152,Country_7,Region_13,ISP_61,False,False,0.7499337201575598,2025-06-07,2025-09-23
172.125.2.91,Country_14,Region_18,ISP_30,False,False,0.7960594093721309,2025-02-13,2025-09-23
214.125.43.175,Country_22,Region_5,ISP_63,False,False,0.8919061342168726,2025-06-07,2025-09-23
64.249.56.129,Country_26,Region_5,ISP_48,False,False,0.7525661746173837,2024-10-31,2025-09-23
82.23.19.96,Country_17,Region_13,ISP_7,False,False,0.7113624676538011,2024-11-30,2025-09-23
181.95.67.177,Country_12,Region_15,ISP_27,False,False,0.8670998424972417,2025-01-27,2025-09-23
198.69.118.151,Country_38,Region_8,ISP_73,False,False,0.8900908173085025,2024-11-28,2025-09-23
215.52.22.98,Country_42,Region_9,ISP_1,False,False,0.9345492894735812,2025-01-19,2025-09-23
83.108.168.110,Country_45,Region_8,ISP_24,True,False,0.9007637553928829,2025-08-02,2025-09-23
1.28.138.200,Country_34,Region_4,ISP_79,False,False,0.7328982794510965,2025-02-09,2025-09-23
173.124.200.143,Country_21,Region_8,ISP_1,False,False,0.7167177644094432,2025-07-14,2025-09-23
25.28.148.82,Country_13,Region_14,ISP_67,False,False,0.8744685752315372,2024-11-26,2025-09-23
117.0.100.13,Country_48,Region_1,ISP_24,True,False,0.8600052553955467,2024-11-28,2025-09-23
77.56.142.231,Country_43,Region_19,ISP_49,False,False,0.46372435087204567,2024-10-29,2025-09-23
244.214.118.137,Country_22,Region_1,ISP_53,False,False,0.8417631498668765,2025-04-18,2025-09-23
69.76.140.68,Country_1,Region_2,ISP_6,False,False,0.7417657820489428,2025-08-21,2025-09-23
189.144.113.128,Country_47,Region_4,ISP_41,True,False,0.8238324571711287,2025-05-17,2025-09-23
197.80.91.138,Country_30,Region_5,ISP_76,True,False,0.8813180492622583,2025-07-02,2025-09-23
207.90.108.36,Country_4,Region_13,ISP_29,False,False,0.9264219554590704,2024-12-11,2025-09-23
109.209.205.54,Country_1,Region_8,ISP_92,False,False,0.5746306853208807,2025-03-13,2025-09-23
106.122.24.104,Country_32,Region_15,ISP_90,False,False,0.7423638728110645,2025-08-03,2025-09-23
79.107.116.178,Country_26,Region_15,ISP_99,True,False,0.7737965968340478,2025-05-08,2025-09-23
165.70.101.84,Country_47,Region_15,ISP_23,False,False,0.8154404783993514,2024-10-29,2025-09-23
133.230.29.156,Country_5,Region_19,ISP_82,False,False,0.9917158996375575,2025-09-05,2025-09-23
100.109.21.90,Country_30,Region_13,ISP_81,False,False,0.751184081337727,2025-06-10,2025-09-23
153.109.86.208,Country_29,Region_11,ISP_9,False,False,0.763955968292606,2024-11-12,2025-09-23
163.225.171.89,Country_41,Region_19,ISP_32,False,False,0.7755599605784428,2025-03-26,2025-09-23
217.18.165.55,Country_11,Region_17,ISP_62,False,False,0.8597809100054711,2025-05-23,2025-09-23
2.31.40.90,Country_16,Region_4,ISP_5,False,False,0.9486780730870858,2025-08-11,2025-09-23
38.109.249.222,Country_46,Region_8,ISP_3,False,False,0.8061363629631738,2024-11-21,2025-09-23
9.135.141.5,Country_39,Region_5,ISP_59,False,False,0.7184891753981566,2024-11-30,2025-09-23
23.19.208.180,Country_49,Region_18,ISP_71,False,False,0.9024388547477094,2025-02-21,2025-09-23
202.163.97.221,Country_17,Region_3,ISP_68,False,False,0.6032861958549617,2024-10-01,2025-09-23
7.21.118.93,Country_6,Region_12,ISP_98,False,False,0.9449858415047788,2025-08-19,2025-09-23
171.153.216.230,Country_46,Region_8,ISP_68,False,False,0.9353536474667727,2024-10-26,2025-09-23
245.5.226.42,Country_17,Region_18,ISP_35,False,False,0.8081163572076777,2025-01-23,2025-09-23
245.248.131.81,Country_43,Region_12,ISP_91,False,False,0.8176968244378083,2024-11-29,2025-09-23
37.99.175.128,Country_22,Region_18,ISP_75,False,False,0.5513447228553991,2025-04-18,2025-09-23
80.204.41.128,Country_5,Region_12,ISP_10,True,False,0.838842794872412,2025-02-11,2025-09-23
178.164.109.103,Country_12,Region_15,ISP_3,False,False,0.8849362730734651,2024-10-27,2025-09-23
28.220.146.134,Country_31,Region_11,ISP_34,False,False,0.8320463689119529,2024-10-26,2025-09-23
52.65.113.176,Country_41,Region_6,ISP_45,False,False,0.9568196768639051,2025-06-16,2025-09-23
231.201.204.101,Country_35,Region_11,ISP_74,True,False,0.8778037309075866,2025-08-07,2025-09-23
164.4.210.181,Country_33,Region_18,ISP_94,False,False,0.8362955023285054,2025-03-18,2025-09-23
238.156.118.15,Country_3,Region_6,ISP_7,False,False,0.8081034009585238,2025-08-17,2025-09-23
23.127.164.47,Country_10,Region_18,ISP_5,True,False,0.855452887525069,2025-06-24,2025-09-23
188.176.152.213,Country_20,Region_9,ISP_43,False,False,0.836925578040492,2025-01-24,2025-09-23
181.33.245.57,Country_15,Region_18,ISP_80,False,False,0.8244493874479358,2025-09-03,2025-09-23
220.57.177.67,Country_24,Region_3,ISP_36,False,False,0.8575899145169655,2024-12-14,2025-09-23
174.171.146.239,Country_26,Region_4,ISP_93,False,True,0.7052304259545592,2025-07-20,2025-09-23
205.178.47.114,Country_21,Region_19,ISP_16,False,False,0.8525055458823497,2025-06-18,2025-09-23
161.103.227.149,Country_13,Region_15,ISP_67,True,False,0.9570253667259296,2024-12-13,2025-09-23
249.74.98.240,Country_31,Region_10,ISP_40,False,False,0.8938887748315043,2025-05-07,2025-09-23
66.253.229.31,Country_29,Region_3,ISP_23,False,False,0.8299725517894428,2024-12-31,2025-09-23
64.203.231.234,Country_16,Region_6,ISP_74,False,False,0.6559005092847264,2025-02-16,2025-09-23
64.140.95.137,Country_12,Region_19,ISP_19,False,False,0.8429888718694281,2025-02-18,2025-09-23
203.136.14.107,Country_39,Region_2,ISP_47,False,False,0.5441960304383368,2025-08-29,2025-09-23
186.45.202.151,Country_13,Region_1,ISP_45,False,False,0.8092478459225809,2024-10-12,2025-09-23
134.128.112.75,Country_33,Region_3,ISP_43,False,False,0.7183378496828431,2025-02-22,2025-09-23
132.201.136.123,Country_18,Region_2,ISP_64,False,False,0.6990525876387198,2024-11-29,2025-09-23
15.228.105.148,Country_10,Region_15,ISP_83,False,False,0.9150222924820274,2024-10-01,2025-09-23
76.174.122.33,Country_22,Region_4,ISP_35,False,False,0.747049326293031,2025-06-04,2025-09-23
180.77.126.60,Country_9,Region_18,ISP_38,False,False,0.8963413068148174,2025-06-08,2025-09-23
237.102.122.191,Country_34,Region_13,ISP_55,False,False,0.7943719399885271,2025-09-23,2025-09-23
245.183.166.7,Country_29,Region_16,ISP_99,False,False,0.9794922393116849,2025-08-30,2025-09-23
136.164.107.43,Country_42,Region_8,ISP_26,False,False,0.9391299584891533,2024-12-31,2025-09-23
217.79.185.119,Country_41,Region_14,ISP_2,False,False,0.9357693025351153,2025-07-30,2025-09-23
179.201.7.19,Country_40,Region_4,ISP_47,True,False,0.6467473115176122,2025-06-30,2025-09-23
31.254.131.4,Country_43,Region_17,ISP_83,False,False,0.9281914487990728,2025-07-25,2025-09-23
45.242.42.162,Country_41,Region_9,ISP_99,False,True,0.7813147203742682,2025-09-20,2025-09-23
1.46.198.205,Country_24,Region_9,ISP_4,False,False,0.6603930913876582,2025-09-06,2025-09-23
4.227.78.232,Country_12,Region_5,ISP_66,False,False,0.7212418632222369,2024-11-28,2025-09-23
221.246.56.30,Country_29,Region_15,ISP_68,False,False,0.7019482433643488,2025-08-24,2025-09-23
172.93.99.208,Country_46,Region_5,ISP_12,False,False,0.7878611952789508,2025-07-04,2025-09-23
104.79.116.64,Country_41,Region_2,ISP_70,False,False,0.9798455451206495,2024-10-30,2025-09-23
19.171.122.212,Country_41,Region_16,ISP_40,False,False,0.7451520140485386,2024-12-19,2025-09-23
34.51.248.206,Country_39,Region_2,ISP_63,False,False,0.8323698330336349,2025-09-21,2025-09-23
223.237.222.181,Country_18,Region_4,ISP_99,False,False,0.8782356928133109,2025-05-12,2025-09-23
73.43.103.153,Country_46,Region_8,ISP_1,False,False,0.78120496691483,2025-04-29,2025-09-23
10.200.100.142,Country_27,Region_4,ISP_52,False,False,0.8328474510323238,2025-08-28,2025-09-23
100.50.152.68,Country_20,Region_8,ISP_40,False,False,0.7904754922431337,2025-06-20,2025-09-23
242.93.57.159,Country_38,Region_3,ISP_20,False,False,0.82760669610321,2024-11-12,2025-09-23
75.155.221.132,Country_42,Region_16,ISP_6,False,False,0.9177455204639662,2025-07-15,2025-09-23
25.22.47.60,Country_26,Region_9,ISP_1,False,False,0.8195713310818834,2025-08-25,2025-09-23
32.224.8.215,Country_37,Region_12,ISP_93,True,False,0.9790868524377214,2024-10-11,2025-09-23
233.208.99.45,Country_30,Region_10,ISP_13,False,False,0.7365117651555867,2025-08-30,2025-09-23
146.67.1.45,Country_35,Region_18,ISP_6,False,False,0.9179746868846291,2025-06-07,2025-09-23
133.182.25.188,Country_13,Region_18,ISP_75,False,False,0.7671421900598894,2025-07-23,2025-09-23
230.134.60.208,Country_49,Region_11,ISP_48,False,False,0.9264146096685407,2024-12-20,2025-09-23
138.96.135.161,Country_23,Region_14,ISP_64,False,False,0.970540564400378,2025-05-21,2025-09-23
249.154.121.142,Country_45,Region_18,ISP_85,False,False,0.7114197724024715,2025-02-02,2025-09-23
211.158.76.198,Country_28,Region_13,ISP_11,False,False,0.7501046318271771,2025-05-20,2025-09-23
103.5.206.11,Country_9,Region_15,ISP_48,False,False,0.7751762030230185,2024-11-24,2025-09-23
92.22.183.178,Country_33,Region_15,ISP_46,False,False,0.8892297602586349,2025-09-17,2025-09-23
82.40.235.105,Country_41,Region_8,ISP_42,False,False,0.8939904712484179,2025-03-08,2025-09-23
201.81.118.169,Country_20,Region_14,ISP_48,False,False,0.746973944089148,2024-09-26,2025-09-23
248.73.82.12,Country_36,Region_16,ISP_34,False,False,0.7907266217615284,2024-12-01,2025-09-23
190.83.5.49,Country_30,Region_9,ISP_42,False,False,0.713933271345004,2024-12-19,2025-09-23
194.59.212.110,Country_42,Region_7,ISP_80,False,False,0.7351470880371141,2025-07-08,2025-09-23
51.124.244.232,Country_5,Region_18,ISP_87,False,False,0.8447487551614347,2024-11-21,2025-09-23
157.47.90.125,Country_33,Region_8,ISP_3,False,False,0.7432481567978574,2025-02-15,2025-09-23
203.118.23.98,Country_5,Region_15,ISP_45,False,False,0.6828412015861285,2025-01-17,2025-09-23
11.239.222.187,Country_29,Region_17,ISP_43,False,False,0.6059855301642314,2025-03-30,2025-09-23
241.180.18.87,Country_16,Region_18,ISP_25,False,False,0.7068186032955651,2025-08-11,2025-09-23
97.127.228.109,Country_41,Region_10,ISP_2,False,False,0.8216703469135769,2025-08-24,2025-09-23
136.155.127.243,Country_39,Region_17,ISP_3,False,False,0.866241061349204,2025-01-09,2025-09-23
188.141.104.186,Country_4,Region_13,ISP_90,False,False,0.8397070865173,2024-11-10,2025-09-23
153.86.215.115,Country_23,Region_1,ISP_85,False,False,0.8382032607221659,2025-03-09,2025-09-23
172.25.121.224,Country_23,Region_10,ISP_90,False,False,0.9404519836150221,2025-08-13,2025-09-23
145.131.102.149,Country_22,Region_3,ISP_79,False,False,0.6581663331837324,2025-04-19,2025-09-23
38.194.177.102,Country_27,Region_19,ISP_54,False,False,0.9331192199363325,2024-11-28,2025-09-23
138.116.76.33,Country_20,Region_14,ISP_59,False,False,0.8294912597316824,2025-01-25,2025-09-23
116.182.103.129,Country_19,Region_5,ISP_45,True,False,0.804103858137197,2025-06-10,2025-09-23
222.70.23.232,Country_7,Region_12,ISP_99,False,False,0.9811813977332995,2025-09-05,2025-09-23
180.170.64.44,Country_18,Region_9,ISP_13,False,False,0.9475391461770675,2025-09-10,2025-09-23
238.197.52.222,Country_5,Region_19,ISP_86,False,False,0.7367603347668382,2025-03-01,2025-09-23
21.240.133.192,Country_23,Region_19,ISP_90,False,False,0.8786027771900742,2025-04-20,2025-09-23
93.173.175.160,Country_7,Region_17,ISP_47,False,False,0.8971919271118842,2025-02-25,2025-09-23
238.175.16.204,Country_19,Region_10,ISP_76,False,False,0.9587242052505037,2025-02-04,2025-09-23
107.235.57.97,Country_9,Region_18,ISP_26,False,False,0.8827261313789956,2025-09-10,2025-09-23
27.98.235.50,Country_11,Region_13,ISP_80,False,False,0.9241369757368976,2025-08-29,2025-09-23
83.210.184.187,Country_48,Region_3,ISP_67,False,False,0.8208635859783553,2024-12-08,2025-09-23
141.197.112.186,Country_45,Region_7,ISP_58,False,False,0.9234780659818816,2025-08-31,2025-09-23
41.45.64.150,Country_15,Region_13,ISP_21,True,False,0.551285702448588,2025-01-16,2025-09-23
31.44.25.234,Country_1,Region_10,ISP_94,False,False,0.8176203419087107,2025-03-31,2025-09-23
130.34.1.56,Country_47,Region_3,ISP_47,False,False,0.823616801434514,2025-09-19,2025-09-23
82.3.198.200,Country_41,Region_19,ISP_27,False,False,0.42402486886177176,2025-05-09,2025-09-23
141.194.150.95,Country_2,Region_13,ISP_20,False,False,0.6891354957231854,2025-03-18,2025-09-23
215.60.185.239,Country_49,Region_9,ISP_90,False,False,0.9804506311818079,2025-05-22,2025-09-23
101.34.140.117,Country_7,Region_1,ISP_61,False,False,0.9069976867846269,2024-12-28,2025-09-23
44.32.151.48,Country_48,Region_18,ISP_13,False,False,0.7629344690970135,2025-06-11,2025-09-23
68.66.13.87,Country_46,Region_16,ISP_47,False,False,0.7160968239672258,2025-03-30,2025-09-23
128.202.7.190,Country_1,Region_1,ISP_6,False,False,0.8636824405383601,2025-02-28,2025-09-23
184.95.13.109,Country_37,Region_17,ISP_54,False,False,0.8051776473638372,2025-09-05,2025-09-23
173.108.96.129,Country_23,Region_8,ISP_79,False,False,0.7308802602804192,2025-04-12,2025-09-23
245.25.126.124,Country_36,Region_7,ISP_96,False,False,0.8080816930790574,2025-09-10,2025-09-23
163.237.39.225,Country_8,Region_2,ISP_18,False,False,0.8619975218175421,2024-10-25,2025-09-23
118.234.4.80,Country_38,Region_12,ISP_15,False,False,0.9020898578833229,2024-12-28,2025-09-23
188.221.119.14,Country_9,Region_18,ISP_41,False,False,0.7312486699010535,2025-05-22,2025-09-23
149.193.184.25,Country_23,Region_5,ISP_17,False,False,0.7540581586442627,2025-02-10,2025-09-23
208.7.141.158,Country_37,Region_3,ISP_19,False,False,0.965675712324663,2025-08-27,2025-09-23
189.79.142.162,Country_25,Region_14,ISP_21,False,False,0.7691480291980353,2025-02-24,2025-09-23
197.142.34.185,Country_3,Region_17,ISP_67,False,False,0.9001320990993488,2025-05-14,2025-09-23
130.182.237.136,Country_20,Region_19,ISP_34,False,False,0.7276695136447983,2025-04-25,2025-09-23
214.48.161.209,Country_20,Region_10,ISP_40,False,False,0.8205989714532625,2025-05-26,2025-09-23
151.62.96.111,Country_47,Region_13,ISP_36,False,False,0.7420338457845621,2025-07-19,2025-09-23
91.253.104.243,Country_31,Region_16,ISP_16,False,False,0.6422450558907532,2025-04-09,2025-09-23
167.134.176.34,Country_3,Region_1,ISP_44,False,False,0.8344016767999486,2025-08-05,2025-09-23
60.65.94.145,Country_23,Region_15,ISP_96,False,False,0.9789802771599211,2025-03-20,2025-09-23
152.17.208.221,Country_40,Region_19,ISP_73,False,False,0.888954106109454,2024-10-31,2025-09-23
162.105.89.215,Country_3,Region_4,ISP_43,False,True,0.8221707950357933,2025-06-29,2025-09-23
43.194.200.118,Country_26,Region_11,ISP_24,False,False,0.8325180084887622,2025-09-04,2025-09-23
130.50.210.122,Country_49,Region_1,ISP_91,False,False,0.6703625868005385,2025-07-03,2025-09-23
180.11.185.155,Country_9,Region_6,ISP_7,False,False,0.7659255856102419,2025-03-15,2025-09-23
99.246.172.141,Country_16,Region_16,ISP_8,False,False,0.8004990703653898,2024-12-28,2025-09-23
71.58.138.141,Country_15,Region_5,ISP_12,True,False,0.5520489987794847,2024-10-30,2025-09-23
38.61.38.191,Country_1,Region_16,ISP_12,False,False,0.9059381281645519,2024-12-27,2025-09-23
232.80.40.139,Country_43,Region_17,ISP_68,False,False,0.6458200043960373,2025-09-08,2025-09-23
221.187.148.195,Country_25,Region_9,ISP_21,False,False,0.9299191688107001,2025-09-04,2025-09-23
242.127.142.76,Country_41,Region_9,ISP_62,False,False,0.9307693028081304,2024-12-09,2025-09-23
103.59.44.225,Country_44,Region_14,ISP_44,False,False,0.8522745459836947,2025-05-09,2025-09-23
98.246.0.50,Country_16,Region_16,ISP_17,True,False,0.8295521640484207,2024-10-11,2025-09-23
157.138.177.71,Country_28,Region_8,ISP_79,False,False,0.9519240199026185,2025-04-19,2025-09-23
177.249.250.230,Country_33,Region_12,ISP_72,False,False,0.6236305812610378,2025-08-15,2025-09-23
31.90.118.26,Country_30,Region_7,ISP_59,True,False,0.5562602201824746,2025-03-26,2025-09-23
134.154.168.158,Country_13,Region_16,ISP_10,False,False,0.7260824341271903,2024-11-13,2025-09-23
239.80.168.226,Country_10,Region_16,ISP_92,False,False,0.841940493673866,2024-10-05,2025-09-23
238.34.5.128,Country_49,Region_8,ISP_5,False,False,0.834066790471352,2025-09-14,2025-09-23
155.119.69.5,Country_32,Region_18,ISP_98,False,False,0.9778621698305132,2025-05-05,2025-09-23
43.46.96.180,Country_33,Region_15,ISP_15,False,False,0.9210491786064522,2025-02-16,2025-09-23
8.61.75.234,Country_48,Region_11,ISP_14,False,False,0.5856107841227816,2024-10-26,2025-09-23
38.76.159.157,Country_8,Region_4,ISP_48,True,False,0.8946677058722072,2025-01-08,2025-09-23
150.39.12.196,Country_49,Region_2,ISP_47,False,False,0.9175657888912063,2025-01-03,2025-09-23
81.11.27.126,Country_24,Region_5,ISP_83,False,False,0.7654029379575801,2025-03-27,2025-09-23
154.184.163.215,Country_42,Region_15,ISP_72,False,False,0.63416474022696,2025-03-04,2025-09-23
238.54.89.183,Country_14,Region_13,ISP_70,False,False,0.9341210733876159,2024-09-29,2025-09-23
50.254.111.24,Country_31,Region_19,ISP_18,False,False,0.6392612058976628,2025-04-12,2025-09-23
192.138.13.230,Country_22,Region_19,ISP_26,False,False,0.939600625897572,2025-01-02,2025-09-23
90.51.49.202,Country_9,Region_15,ISP_29,False,False,0.5525345749454817,2025-07-02,2025-09-23
198.134.113.23,Country_46,Region_7,ISP_77,False,False,0.5924877299304069,2025-05-01,2025-09-23
205.33.60.144,Country_41,Region_17,ISP_76,False,False,0.8254291279681393,2024-11-04,2025-09-23
252.26.28.169,Country_42,Region_13,ISP_97,False,False,0.6727390862305073,2025-03-24,2025-09-23
248.146.187.245,Country_40,Region_5,ISP_12,False,False,0.6247821707653409,2024-10-28,2025-09-23
106.215.34.72,Country_3,Region_6,ISP_71,False,False,0.9008117585520485,2025-09-07,2025-09-23
77.158.37.50,Country_29,Region_16,ISP_89,False,False,0.6030447296814799,2025-08-06,2025-09-23
247.97.26.57,Country_31,Region_19,ISP_42,False,False,0.875380400509398,2024-10-06,2025-09-23
228.137.101.115,Country_27,Region_12,ISP_5,False,False,0.8434769060986931,2025-02-14,2025-09-23
88.72.156.14,Country_22,Region_19,ISP_51,False,False,0.8375705843686642,2025-09-11,2025-09-23
230.211.1.178,Country_29,Region_10,ISP_37,False,False,0.741280269074595,2024-12-20,2025-09-23
163.173.148.130,Country_33,Region_1,ISP_36,False,False,0.5185821674988844,2024-10-26,2025-09-23
242.213.177.202,Country_40,Region_11,ISP_93,False,False,0.7226970821082686,2025-03-14,2025-09-23
143.193.101.151,Country_36,Region_9,ISP_94,False,False,0.7146223711038436,2024-11-12,2025-09-23
204.94.120.158,Country_20,Region_7,ISP_92,False,False,0.9162429873096023,2024-10-27,2025-09-23
68.142.156.224,Country_16,Region_17,ISP_2,False,False,0.8931547825603763,2025-05-31,2025-09-23
173.30.214.120,Country_17,Region_11,ISP_11,False,False,0.9369556063574311,2025-09-17,2025-09-23
37.188.102.129,Country_28,Region_3,ISP_3,False,False,0.6771737291309404,2024-11-30,2025-09-23
4.231.78.190,Country_17,Region_9,ISP_38,False,False,0.8384881917830729,2024-12-19,2025-09-23
158.103.41.74,Country_35,Region_3,ISP_3,True,False,0.8418674977886568,2025-03-15,2025-09-23
232.216.240.86,Country_41,Region_12,ISP_5,False,False,0.7371079193221302,2025-04-17,2025-09-23
138.72.198.2,Country_25,Region_9,ISP_21,False,False,0.7564960712445277,2024-11-20,2025-09-23
131.241.56.39,Country_33,Region_18,ISP_71,False,False,0.9311924236027714,2024-10-26,2025-09-23
245.151.173.88,Country_11,Region_8,ISP_69,False,False,0.8149323726275545,2024-11-16,2025-09-23
37.175.201.117,Country_4,Region_1,ISP_78,False,False,0.9259973637107508,2024-12-24,2025-09-23
104.154.10.97,Country_10,Region_7,ISP_60,False,False,0.9300373003354604,2025-02-25,2025-09-23
49.68.157.119,Country_5,Region_16,ISP_13,False,False,0.8338600498599187,2025-07-21,2025-09-23
173.100.13.164,Country_22,Region_12,ISP_63,False,False,0.6749017069239515,2024-12-22,2025-09-23
184.57.8.103,Country_43,Region_3,ISP_82,False,False,0.8992646002845616,2024-11-09,2025-09-23
28.40.191.247,Country_1,Region_17,ISP_80,False,False,0.6496720607133102,2024-11-30,2025-09-23
136.164.164.201,Country_37,Region_15,ISP_31,False,False,0.7303644002244782,2025-02-11,2025-09-23
204.251.155.15,Country_5,Region_9,ISP_3,False,False,0.8177139750203892,2025-04-21,2025-09-23
215.213.32.187,Country_19,Region_12,ISP_33,False,False,0.7549462020037413,2025-08-05,2025-09-23
71.72.36.223,Country_49,Region_18,ISP_70,False,True,0.9336989711223478,2024-10-05,2025-09-23
253.148.132.252,Country_19,Region_15,ISP_75,False,False,0.8179024058759043,2025-04-28,2025-09-23
238.115.179.150,Country_5,Region_14,ISP_51,False,False,0.8508840747602735,2025-01-29,2025-09-23
135.146.167.109,Country_18,Region_12,ISP_72,False,True,0.6477837783805579,2025-05-08,2025-09-23
227.91.198.100,Country_45,Region_11,ISP_84,False,False,0.9794155362646241,2025-06-28,2025-09-23
25.44.23.85,Country_12,Region_3,ISP_37,True,False,0.8189130509844984,2025-05-16,2025-09-23
188.210.172.6,Country_21,Region_15,ISP_41,False,False,0.6764945596389794,2025-06-12,2025-09-23
192.185.1.182,Country_38,Region_16,ISP_62,False,False,0.5989345541676628,2025-04-19,2025-09-23
218.1.107.94,Country_14,Region_3,ISP_95,False,False,0.93481300154587,2025-06-15,2025-09-23
173.2.84.12,Country_40,Region_3,ISP_54,False,False,0.7119251439831791,2025-08-19,2025-09-23
199.230.16.39,Country_31,Region_17,ISP_2,False,False,0.9397838027054713,2025-05-01,2025-09-23
122.36.107.148,Country_17,Region_7,ISP_35,False,False,0.8753917028618645,2024-10-02,2025-09-23
68.172.146.224,Country_30,Region_1,ISP_57,True,False,0.9326532139438108,2025-06-28,2025-09-23
234.252.9.222,Country_24,Region_11,ISP_2,True,False,0.8983158425937853,2025-01-27,2025-09-23
92.45.92.58,Country_49,Region_4,ISP_24,False,False,0.968035528003349,2025-01-18,2025-09-23
177.184.104.217,Country_6,Region_9,ISP_58,False,False,0.9680891905392083,2025-01-08,2025-09-23
228.138.243.186,Country_32,Region_11,ISP_74,False,False,0.898652281987157,2025-02-17,2025-09-23
219.253.29.78,Country_11,Region_8,ISP_47,False,False,0.7377057084606301,2025-06-16,2025-09-23
26.77.43.42,Country_32,Region_10,ISP_83,False,False,0.8168875806071375,2024-10-28,2025-09-23
252.183.195.196,Country_49,Region_6,ISP_63,False,False,0.8287203731984567,2025-09-18,2025-09-23
232.31.25.211,Country_22,Region_5,ISP_7,False,False,0.6014524203243615,2024-11-27,2025-09-23
51.191.212.130,Country_39,Region_15,ISP_80,False,False,0.8595945570598108,2025-03-03,2025-09-23
96.22.99.153,Country_32,Region_17,ISP_25,False,False,0.6928739950466184,2025-02-06,2025-09-23
188.60.16.198,Country_20,Region_17,ISP_6,False,False,0.9462034997812213,2025-06-10,2025-09-23
56.208.218.199,Country_16,Region_14,ISP_57,False,False,0.9037593691155176,2024-10-30,2025-09-23
228.53.186.253,Country_37,Region_8,ISP_99,False,False,0.9734641469562522,2025-06-23,2025-09-23
15.4.136.189,Country_47,Region_5,ISP_4,False,False,0.9917933822355439,2025-08-28,2025-09-23
68.37.56.223,Country_45,Region_7,ISP_14,False,False,0.82874211092486,2025-03-25,2025-09-23
153.63.0.134,Country_37,Region_2,ISP_39,False,False,0.7306622383507466,2025-02-14,2025-09-23
17.152.229.195,Country_17,Region_13,ISP_60,False,False,0.9255793616822409,2024-12-23,2025-09-23
166.153.110.23,Country_32,Region_19,ISP_63,False,False,0.7899458798355162,2024-12-02,2025-09-23
168.218.140.46,Country_32,Region_9,ISP_78,False,False,0.7656508015333278,2025-04-01,2025-09-23
216.183.6.40,Country_27,Region_12,ISP_9,False,False,0.7774001067352608,2024-10-17,2025-09-23
181.129.187.143,Country_6,Region_8,ISP_6,False,False,0.9687068338069267,2025-03-16,2025-09-23
33.112.236.223,Country_48,Region_4,ISP_83,False,False,0.7858318032815812,2025-01-27,2025-09-23
74.94.203.119,Country_32,Region_1,ISP_83,False,True,0.793398247608689,2024-10-15,2025-09-23
213.71.12.126,Country_47,Region_14,ISP_83,True,False,0.8214189956635422,2024-11-04,2025-09-23
239.107.126.37,Country_49,Region_10,ISP_74,True,False,0.8072252534102591,2025-04-19,2025-09-23
188.60.215.93,Country_24,Region_1,ISP_69,False,False,0.6433456890925427,2025-05-24,2025-09-23
175.170.245.56,Country_21,Region_13,ISP_27,True,False,0.7060327595532907,2025-04-18,2025-09-23
17.161.78.8,Country_21,Region_7,ISP_16,False,False,0.6802611404854275,2025-02-16,2025-09-23
82.194.46.68,Country_35,Region_15,ISP_46,False,False,0.8208443013970026,2025-01-11,2025-09-23
207.106.232.234,Country_15,Region_2,ISP_79,True,True,0.8935134254865728,2024-11-23,2025-09-23
108.68.151.87,Country_7,Region_2,ISP_19,False,False,0.8048053390491033,2025-04-29,2025-09-23
70.40.63.49,Country_26,Region_1,ISP_61,False,False,0.5450176272284735,2025-07-03,2025-09-23
166.90.86.80,Country_33,Region_5,ISP_36,False,True,0.665629288967343,2025-01-02,2025-09-23
126.13.18.61,Country_37,Region_19,ISP_77,False,False,0.805809322861146,2024-12-03,2025-09-23
131.220.180.1,Country_48,Region_13,ISP_29,False,False,0.9391212608303283,2025-06-03,2025-09-23
13.169.199.197,Country_15,Region_17,ISP_49,False,False,0.8208186021589798,2025-05-16,2025-09-23
59.154.195.59,Country_34,Region_13,ISP_80,False,False,0.721867364606006,2025-08-06,2025-09-23
